shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle,shooting
0,1,0.43679264,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.2,43.7,0.15946256785609422,0.2059922370495312,0.7787610619469025
0,0,0.029410716,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.1,43.4,0.36226784098692033,0.09962061832973919,0.6460176991150441
0,0,0.3544068,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,41.1,0.09542895696770036,0.32544188920075573,0.6283185840707963
0,1,0.06428926,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.9,57.6,0.30647659254028764,0.06890430516870165,0.4336283185840708
0,0,0.27354074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,108.4,40.9,0.1626957323166495,0.21034456545995633,0.3982300884955752
0,0,0.0437507,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.6,37.0,0.17930010082417233,0.18920043360325664,0.5663716814159292
0,1,0.03060607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,106.0,51.7,0.2604457903919168,0.10813993372367266,0.4424778761061947
0,1,0.08600132,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.4,31.8,0.21294936523260144,0.14245003235725162,0.38053097345132736
0,0,0.027618105,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.6,42.9,0.3980824025585371,0.09129759002348461,0.486725663716814
0,0,0.42417502,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.2,41.0,0.20999854637176762,0.1673648145560968,0.6991150442477876
0,1,0.083767705,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.7,42.3,0.23406818076520072,0.15047654121032045,0.4424778761061947
0,1,0.018510101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,91.8,44.6,0.4131606218940586,0.08744984326074302,0.654867256637168
1,0,0.018069992,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,30.1,0.20190416024438976,0.13142520371884028,0.38053097345132736
0,1,0.1743732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.0,38.2,0.1554712321487993,0.21728550696641302,0.663716814159292
0,0,0.012681585,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.2,23.4,0.44430662259645337,0.06986672246254978,0.7699115044247786
0,1,0.19925223,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.8,51.5,0.21795384027813658,0.11292043389981202,0.6991150442477876
0,0,0.009294079,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.4,60.0,0.4594676634258719,0.06251357140770293,0.4247787610619469
0,0,0.05211133,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.1,30.0,0.28102498544239685,0.11162257381125777,0.2831858407079646
0,1,0.023952568,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.2,28.2,0.3314874443993444,0.09493180919844249,0.486725663716814
0,0,0.0064754644,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.7,23.5,0.4878920713148261,0.06597096091353145,0.2831858407079646
0,0,0.041628174,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.5,27.4,0.2637164826609052,0.1021195365633498,0.486725663716814
0,1,0.018535705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,91.6,34.9,0.41732435002192164,0.08638075367369806,0.654867256637168
1,0,0.04027114,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.9,41.9,0.157173822540522,0.21502875592990964,0.663716814159292
0,0,0.027218202,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,96.6,57.0,0.41834552843530054,0.07139632134447635,0.5398230088495575
0,0,0.0053267884,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,83.6,44.0,0.5321451423344393,0.06886337129865812,0.6371681415929202
0,0,0.030055974,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.0,39.2,0.4196421577994362,0.0871947317495024,0.8141592920353982
0,0,0.0885735,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,98.3,45.4,0.32131801803944804,0.10961053670947904,0.5663716814159292
0,1,0.09661631,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,107.5,45.0,0.18972764114608795,0.17322203330297717,0.8141592920353982
0,0,0.018422848,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,86.9,46.9,0.49062858932851344,0.07344385081991951,0.46902654867256643
0,1,0.12524712,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.3,36.5,0.2865191018859543,0.12386810073539446,0.6371681415929202
0,1,0.77007353,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,116.9,42.1,0.04601616644610928,0.5253596591966858,0.6283185840707963
0,0,0.06674365,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.2,50.0,0.1976908388481426,0.13072855806587425,0.6991150442477876
0,0,0.12179283,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.0,28.2,0.22919555825566024,0.11007866477023666,0.5929203539823009
0,1,0.009720155,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101.6,20.3,0.3892604046942882,0.0650135117408395,0.6371681415929202
0,0,0.10325626,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.5,50.7,0.2814501381855321,0.10887778252239205,0.6283185840707963
0,0,0.008257688,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.8,17.4,0.41061706008000837,0.05485081660018405,0.6283185840707963
0,0,0.0075806947,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.2,55.6,0.47498495970999516,0.06832767949528373,0.6283185840707963
0,0,0.01837884,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.6,43.5,0.39911153688790973,0.09085341169813255,0.5929203539823009
0,0,0.016870258,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.4,55.0,0.45515684222035835,0.07118866449170418,0.486725663716814
0,0,0.030609062,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.0,24.0,0.32524580560705363,0.08039052277814382,0.46902654867256643
0,0,0.007484328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,109.1,16.4,0.3750517471889787,0.041827721552651236,0.654867256637168
1,0,0.09248271,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.6,36.3,0.14002857519667772,0.22861417545699808,0.8761061946902655
0,0,0.05644857,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.1,48.7,0.208628558902958,0.1406149084848027,0.6991150442477876
0,0,0.025262397,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.5,43.1,0.3998736742816602,0.09083922638411972,0.4601769911504425
0,1,0.009061411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,84.4,43.1,0.5190672114471127,0.07070643808642296,0.6194690265486726
0,0,0.110231474,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.2,52.5,0.2255236311846915,0.10197567261308114,0.6371681415929202
0,0,0.016576612,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.2,56.4,0.32739548945937824,0.07842602715344699,0.23893805309734506
0,0,0.03992756,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.9,49.0,0.3298572305667675,0.10170275564267668,0.3097345132743362
0,1,0.11382197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,107.2,46.0,0.1996878492140751,0.1617670738443579,0.415929203539823
1,0,0.10946841,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.9,45.3,0.08973355551595101,0.27009334206689584,0.3982300884955752
1,0,0.04199902,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.7,31.3,0.17896366666874974,0.14985746898631067,0.37168141592920345
0,1,0.15055063,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.7,47.2,0.1531262728312342,0.1798619878766106,0.4513274336283186
0,0,0.07985862,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,102.5,40.9,0.24976721347191144,0.1427087601483635,0.7168141592920354
0,0,0.031538803,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.1,28.1,0.3209110838213217,0.0966026590456764,0.4601769911504425
0,0,0.03444079,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.2,28.4,0.21520033099544342,0.11149337789078606,0.3982300884955752
0,1,0.06018946,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.1,28.5,0.3052591734705714,0.10086994617798667,0.4601769911504425
0,0,0.05337657,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.2,37.1,0.35987118069955976,0.10048677782571933,0.415929203539823
0,0,0.7835,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,108.1,40.1,0.16662262577099282,0.20642413930915773,0.5929203539823009
0,1,0.0785054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,104.3,38.4,0.2240105765835935,0.15734449895385158,0.2566371681415929
0,1,0.039993204,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.1,40.1,0.3588541117906553,0.10140033145175428,0.3097345132743362
0,1,0.028479045,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.5,46.0,0.40686451502859605,0.08790813460104076,0.2566371681415929
0,1,0.028336642,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,95.4,34.7,0.3627617745260329,0.0982445871338075,0.3097345132743362
0,0,0.09319027,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.4,43.0,0.2838539072845252,0.12541414210585383,0.415929203539823
0,0,0.008370509,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.8,59.4,0.4266094192111948,0.06532574727551331,0.4778761061946901
1,0,0.15401736,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.3,36.2,0.09194870878370452,0.3102853798511823,0.37168141592920345
1,0,0.18831353,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.1,36.6,0.09134249938951525,0.31800814475871264,0.37168141592920345
0,1,0.019177545,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,86.2,38.6,0.49088655598846975,0.07486532864402765,0.3097345132743362
0,0,0.02978196,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.7,31.9,0.38347219086069406,0.09086056995905288,0.5929203539823009
0,1,0.01987006,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,91.0,38.8,0.4198459943875822,0.08711448039326523,0.3097345132743362
0,0,0.0068115755,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,97.3,66.5,0.5066244313294693,0.04774777537201241,0.4778761061946901
0,1,0.050625846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,105.1,53.6,0.2889589934481548,0.09419754626818826,0.35398230088495575
0,1,0.017482812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,101.2,22.2,0.3734871009784581,0.07192080380108765,0.4513274336283186
0,0,0.06909647,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.3,45.5,0.13057325552270005,0.2219492629040971,0.7168141592920354
0,1,0.052931923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,103.7,40.4,0.23175303982424894,0.15311471182977424,0.7168141592920354
0,0,0.024340175,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.2,45.2,0.46712886954138794,0.07763616207266198,0.6283185840707963
0,1,0.03226594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95.5,43.8,0.3572680531539377,0.1007082596324357,0.3097345132743362
0,0,0.039419755,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,91.1,35.0,0.42434901724152213,0.08508779018093814,0.8141592920353982
0,1,0.13231027,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,104.2,39.4,0.2244552337266975,0.15764793728179563,0.7168141592920354
0,0,0.7835,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.0,40.0,0.1680951414251729,0.20483276469913345,0.4513274336283186
0,1,0.23103563,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.6,43.6,0.1123354801862957,0.2714330917769282,0.7168141592920354
0,0,0.07029661,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110.6,48.3,0.17607933298255815,0.15572423952303469,0.6283185840707963
0,0,0.053271655,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.6,49.5,0.36409915819847116,0.09308204336046659,0.4778761061946901
0,0,0.21125627,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.8,44.0,0.20879902490528462,0.16331140474968475,0.6283185840707963
0,1,0.005491652,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,97.0,5.5,0.6037853918438318,0.03425378749408041,0.8761061946902655
0,0,0.03493221,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.2,39.9,0.43131132937176503,0.08494366341911874,0.8141592920353982
0,0,0.006728688,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.9,24.1,0.5071496589795698,0.06486295654914273,0.5398230088495575
0,0,0.025320107,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,89.7,32.8,0.4511785139046709,0.07920824413600037,0.5221238938053097
0,0,0.06178739,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.3,45.8,0.19710385628474214,0.16438204989280122,0.9911504424778761
0,0,0.0781069,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,97.8,31.9,0.3400941597753355,0.10071458388699232,0.9911504424778761
0,1,0.64690906,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,117.3,43.3,0.05369774906727926,0.4679826961572858,0.49557522123893794
0,0,0.035888772,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.4,30.8,0.3652070779814827,0.0932961323614285,0.8230088495575221
0,0,0.057322133,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,92.6,38.0,0.39689728985385825,0.09181293912190346,0.5132743362831858
0,1,0.035231773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,100.6,50.0,0.3133901864420565,0.10350208113850488,0.5398230088495575
1,0,0.1496806,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.4,35.1,0.0805587806707723,0.2996705613070128,0.5221238938053097
0,1,0.2865771,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.7,34.4,0.2736417559612644,0.12602389391063282,0.9911504424778761
0,0,0.031814277,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.5,49.5,0.37921865883771516,0.09001724843976973,0.5221238938053097
0,0,0.06907081,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,95.6,46.7,0.36481281252676584,0.09646786091898818,0.5132743362831858
0,0,0.0211055,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.2,28.8,0.22072191653602305,0.11619520349462867,0.9911504424778761
0,1,0.06491525,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.7,37.7,0.33686605664598296,0.1072399180729306,0.8230088495575221
0,0,0.007408619,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.5,19.6,0.4079558340470892,0.06280079814836809,0.4336283185840708
1,0,0.047445405,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.8,47.8,0.19247114299988305,0.1541832952559657,0.6017699115044248
0,0,0.048596833,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,93.5,33.3,0.39484135494178535,0.08983303914890794,0.5132743362831858
0,0,0.042818177,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,99.0,40.6,0.30130744586504055,0.1197334208706246,0.6194690265486726
0,0,0.06432612,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.9,27.9,0.2436875170227975,0.1070777925761646,0.5486725663716814
0,0,0.08922711,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.7,32.3,0.2052315618329803,0.14903296350301246,0.38053097345132736
0,1,0.017585678,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.7,46.4,0.4630662233392325,0.0777517129522877,0.3982300884955752
1,0,0.15706922,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.3,37.8,0.06738502710275103,0.4099516768728927,0.4601769911504425
0,0,0.044819374,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,91.8,44.2,0.41224878207185145,0.08781686364820514,0.5309734513274336
0,0,0.049505882,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.2,39.3,0.357518468777402,0.10172620380723733,0.38053097345132736
0,0,0.037328027,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.2,45.1,0.16726139784891317,0.19056452170375396,0.4601769911504425
0,0,0.07464001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.5,43.1,0.28262079683538727,0.12582911128780547,0.6194690265486726
0,0,0.035962198,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.4,32.3,0.3718185234870239,0.09379263154358639,0.24778761061946897
0,0,0.007658069,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.6,20.1,0.49140427396886066,0.060948501996688643,0.5486725663716814
0,0,0.013514877,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,106.1,55.0,0.29305042734463654,0.08585920785567502,0.6283185840707963
0,1,0.021747345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,98.9,51.3,0.34458628355128956,0.0936799796681773,0.38053097345132736
0,0,0.029625783,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.5,31.4,0.4026295793433594,0.08656782304201772,0.3982300884955752
0,1,0.26546434,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,106.8,43.2,0.1914936788245359,0.17821493847156866,0.6194690265486726
0,0,0.053943817,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.8,36.8,0.23483053929366005,0.14883118640410806,0.6991150442477876
0,0,0.0057061072,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,57.4,29.4,0.8537896278445449,0.04284254091771903,0.4601769911504425
0,0,0.020235633,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.3,57.5,0.4504205709523506,0.06779144679793739,0.6991150442477876
0,0,0.096000776,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,97.2,45.2,0.33645528735123237,0.10534289159604793,0.4336283185840708
0,0,0.040253773,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.7,30.7,0.3074478496054893,0.10675512282300051,0.6991150442477876
0,1,0.17542352,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.9,32.6,0.22611870199651762,0.1411039717123514,0.5044247787610618
0,1,0.02553537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,96.3,27.9,0.38413959809643977,0.08511246792482446,0.6991150442477876
1,0,0.046368357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.9,36.4,0.17732511662403952,0.18903489836515128,0.8053097345132743
0,0,0.12529528,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.1,38.4,0.12436435177040871,0.262612382695533,0.6283185840707963
0,1,0.27165672,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,110.0,44.0,0.14991165263581455,0.2147767125227227,0.4601769911504425
0,0,0.042138074,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.5,49.9,0.3272850835386515,0.10046171543869026,0.5132743362831858
0,0,0.058466703,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.3,35.6,0.18939785636545786,0.17598525299399959,0.8053097345132743
0,1,0.39301375,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,106.4,41.2,0.19253613901178904,0.18087853191034234,0.831858407079646
1,0,0.022485072,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.4,40.5,0.17711415513496648,0.1954329725267088,0.7345132743362832
0,1,0.033390425,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,95.7,44.1,0.3550575756514826,0.1011064725169189,0.7787610619469025
0,1,0.075534314,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,106.3,43.4,0.19937904002944395,0.17157346435056273,0.8495575221238938
0,0,0.19607642,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.8,49.5,0.2942339759465004,0.10973210597618648,0.654867256637168
0,0,0.029138323,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.9,51.3,0.3576882963644747,0.09119944098949852,0.5663716814159292
0,1,0.18339904,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.1,39.6,0.22583995002041363,0.15681039896093218,0.654867256637168
0,0,0.057587303,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.8,26.2,0.25346234465144935,0.09241899237605151,1.0
0,0,0.07294357,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,106.0,50.5,0.24942521938912998,0.11722398442866112,0.8495575221238938
0,1,0.3701147,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,113.0,37.3,0.10159177612104896,0.3014796260621823,0.8495575221238938
0,0,0.021301415,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.4,53.6,0.419305615518167,0.07751376537824967,0.831858407079646
0,0,0.045091067,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,98.4,32.1,0.3307456533335926,0.10342614269690918,1.0
0,0,0.078661144,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.8,42.9,0.2194687199748489,0.15863743113006476,1.0
0,0,0.021751242,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.1,22.4,0.313325815810065,0.0702238390654616,0.7345132743362832
0,0,0.13196246,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.5,52.1,0.281420059323268,0.10276148104078302,0.8053097345132743
0,1,0.09492826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,114.5,31.8,0.1366529694598918,0.15759190085943406,0.7787610619469025
0,0,0.026979387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.9,31.7,0.40975708034173525,0.08553355244426283,0.8053097345132743
0,0,0.01824617,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,114.8,25.3,0.2212203396602573,0.05766096223007125,1.0
0,0,0.037584957,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.2,42.0,0.40279673510113595,0.09052272305978551,0.831858407079646
0,1,0.11699264,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107.2,41.8,0.18178732482631807,0.18960496421293646,1.0
0,0,0.10297549,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.8,38.7,0.1134178067316112,0.28389631590869485,0.8495575221238938
0,0,0.04238151,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.1,47.2,0.28972034771751065,0.11689405462222262,0.7787610619469025
0,0,0.06415439,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.3,46.8,0.2848849832641816,0.11940208112221076,0.654867256637168
1,0,0.030479096,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.3,45.7,0.18309842886096855,0.17440883255973208,0.5752212389380531
0,1,0.057685226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,107.1,38.9,0.18209595582648888,0.19022845253446796,0.7345132743362832
0,0,0.05118966,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.7,51.3,0.2962047184035136,0.10339590856452532,0.663716814159292
0,0,0.03687065,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,91.5,29.6,0.43926824850638,0.07860736622345083,0.5132743362831858
0,0,0.025889814,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.4,44.5,0.38957844388090196,0.09246866813453723,0.2654867256637168
0,0,0.01040882,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.9,59.2,0.3808331779558908,0.0667599617522768,0.2654867256637168
0,0,0.020950418,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.1,51.9,0.17582562809646038,0.06940341621707681,0.36283185840707965
0,1,0.055494927,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,109.5,46.2,0.17096167043837915,0.17964466226434062,0.2654867256637168
0,0,0.050708394,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.4,26.2,0.2392325032849272,0.08927894860809686,0.5132743362831858
0,1,0.045587644,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.8,28.3,0.33583821689789445,0.09438383045227987,0.5132743362831858
0,0,0.11854778,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,97.6,35.9,0.3273857492165788,0.10902538518835207,0.752212389380531
0,1,0.07669994,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.8,37.6,0.27677310276983597,0.1288810584091566,0.752212389380531
0,1,0.0951984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,108.6,48.1,0.1974425000638276,0.14958389548562193,0.752212389380531
0,0,0.18250039,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.1,33.1,0.18140943105790558,0.16722946980888717,0.5132743362831858
