shot_aerial_won,shot_first_time,under_pressure,shot_open_goal,shot_follows_dribble,goal,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,distance,angle,shooting,body_part_rating
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.47483163901427855,0.08186436196523549,0.5131264916467779,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21247884023945632,0.10040471666427016,0.3102625298329356,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2627134522746968,0.12889357117292585,0.9069212410501193,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3984055953422663,0.07690696543130361,0.9045346062052504,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3212379072352418,0.12066230732537225,0.7708830548926013,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.11935947856383412,0.15086144496433151,0.9069212410501193,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.30522409295580877,0.05625196537827189,0.7589498806682577,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3588527697226245,0.09673617338873505,0.7589498806682577,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.35680315253961753,0.11644849074314041,0.9045346062052504,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2860000114315905,0.1072300280739732,0.701670644391408,0.797160243407708
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2657940506587843,0.13258178944493723,0.3102625298329356,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.386555088428446,0.09096001573585091,0.7708830548926013,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22170920701402794,0.1824994897472507,0.9069212410501193,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.21571948812777386,0.18055948611339973,0.809069212410501,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.35375913031714373,0.11737320632217725,0.7947494033412885,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16340259109467808,0.23963711358039474,0.7971360381861574,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3075283064122596,0.12344943578380538,0.6372315035799523,0.5943204868154158
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.09787601606043256,0.31994803027913576,0.29594272076372313,0.13793103448275862
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.38381054947218324,0.1057081622705874,0.7613365155131264,0.5943204868154158
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.20301547662895808,0.1455548869858423,0.7899761336515512,1.0
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.11269094025861133,0.31537763556438725,0.7899761336515512,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.07768046220034275,0.4063861940613455,0.7828162291169449,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2641210640492899,0.13088673071064785,0.6372315035799523,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.38618329344615204,0.10489701870923397,0.7899761336515512,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4652903858280413,0.07445763685990384,0.7040572792362769,0.5943204868154158
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.30769860697980533,0.12635026643617503,0.7613365155131264,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3996252474622497,0.10589107636972635,0.49642004773269693,0.797160243407708
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3270131952348845,0.1173037107848484,0.7661097852028638,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2562357163031219,0.09956879225470786,0.7422434367541766,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2371283986399691,0.14835475899075426,0.6730310262529833,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2868916456420837,0.0868635789824375,0.7828162291169449,1.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.173873363557009,0.21302899063562922,0.7804295942720763,0.5943204868154158
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.18674173125534668,0.2133341711658232,0.09546539379474944,0.1257606490872211
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24548418885783313,0.1119133637241027,0.8329355608591884,0.5943204868154158
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15979063150140135,0.22699432088180277,0.8019093078758948,0.14604462474645033
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.23106830914796694,0.04191023680073193,0.7422434367541766,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2505051968198171,0.1271411325383849,0.8281622911694511,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.13733529673316286,0.24522444053574213,0.6157517899761338,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3569829458270856,0.0910338892164857,0.8400954653937946,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7144092405824848,0.060299044041833894,0.8926014319809068,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07388135609251978,0.43818806006610944,0.8281622911694511,0.16227180527383367
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2724216180758246,0.1213337393386398,0.8210023866348448,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1874282981314418,0.1838722144172377,0.7875894988066825,0.1359026369168357
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.42308699159745006,0.09171785561883425,0.5823389021479712,0.5943204868154158
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21801388203907743,0.12645834598611447,0.7780429594272076,0.15618661257606492
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.14465816733895348,0.23597162750860662,0.8400954653937946,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.13114786759010885,0.23519495232983834,0.47016706443914075,0.15415821501014199
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4283735152517715,0.08824249947657688,0.8019093078758948,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4580369704786456,0.0891558323331235,0.8305489260143197,1.0
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2267162972694668,0.1627038825282544,0.8400954653937946,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3583446205996975,0.09132653416913739,0.7780429594272076,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22378576832405694,0.16018317264359758,0.8019093078758948,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2444728992610291,0.12249440416636716,0.8305489260143197,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.22928399680296455,0.14206539392939388,0.8019093078758948,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3698806161763044,0.09134340640539945,0.8019093078758948,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4079456710828259,0.0865289894577673,0.8114558472553699,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2872159410582804,0.0814733042933776,0.8305489260143197,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3965301689575871,0.10402246259570075,0.8019093078758948,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.38997429561870317,0.09025443368900553,0.5823389021479712,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4072140491010212,0.10403550832065724,0.8305489260143197,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.40254013749095024,0.10409233251847606,0.7159904534606205,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.46930644969031343,0.08932444542242564,0.6491646778042959,1.0
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.24742674822959532,0.16553447762638204,0.36515513126491655,0.5943204868154158
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2136164795642835,0.17371361305612523,0.27207637231503584,0.5943204868154158
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.08839877370970291,0.3778118573081305,0.8782816229116945,0.17038539553752538
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.33619509429677324,0.10091620258276625,0.7828162291169449,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2937268639426267,0.14133667479391487,0.8782816229116945,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.08346194497217055,0.40355936018942107,0.7899761336515512,0.13387423935091278
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4365756810278873,0.09476369055316182,0.7040572792362769,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.13897729523948682,0.27049959968442244,0.8782816229116945,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.30258737841691846,0.08711880857763964,0.7804295942720763,1.0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.42240257404283793,0.09302646911146699,0.36515513126491655,0.5943204868154158
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.1202484413855003,0.23617455926723865,0.8782816229116945,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.12162360878317476,0.2131876817744679,0.8782816229116945,0.17038539553752538
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3453612368140028,0.12073864893288663,0.8782816229116945,0.797160243407708
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24373492584227607,0.11046691535814225,0.7828162291169449,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3460464897818563,0.08895901721152336,0.8400954653937946,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.33722385323594334,0.09610114549714738,0.8400954653937946,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3418583153767994,0.12153776759916964,0.8782816229116945,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.14662574251577568,0.22290757453002097,0.29594272076372313,0.13793103448275862
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11504424217017899,0.31575534882289436,0.8782816229116945,0.17038539553752538
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.19474056764217643,0.17877749372475202,0.7804295942720763,0.3914807302231238
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11306589918652075,0.31847355126640814,0.8782816229116945,0.17038539553752538
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.03800372886703847,0.6677218893103177,0.7804295942720763,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.326345624167779,0.09205238042155571,0.8400954653937946,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.37706293067566854,0.07062445576640548,0.8400954653937946,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.422683560356673,0.09529595256463834,0.6491646778042959,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4767089016259677,0.08234261436663103,0.7613365155131264,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4370406278182719,0.09329613027206697,0.8353221957040573,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2545918941899027,0.12868102945750512,0.7971360381861574,1.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.366453081663173,0.11346127065586156,0.9785202863961813,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2939125260424956,0.09280388793265802,0.8544152744630071,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.16659365478812493,0.20898059817592765,0.8377088305489258,0.16024340770791076
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2517265992773644,0.1366932132510331,0.9116945107398566,0.5943204868154158
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3364500186554837,0.09331243937116551,0.9785202863961813,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21727391507762445,0.14153169084868122,0.6945107398568018,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.48255241141394795,0.07156725389429894,0.8424821002386635,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24896594620418522,0.16460247898136668,0.8424821002386635,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.44777548034164394,0.09489749326820333,0.7923627684964201,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.35192512588192226,0.10567156540537638,0.6945107398568018,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.41288690879253503,0.09427063088818431,0.9785202863961813,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24371183015252473,0.16557441351831365,0.6992840095465394,0.15415821501014199
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.41050343698695674,0.07556586882326807,0.6945107398568018,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11552263722719695,0.3183127685343041,0.8544152744630071,0.12170385395537527
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3814235764372415,0.10939677135357431,0.7088305489260143,0.5943204868154158
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2724340878895027,0.11742647355011905,0.8544152744630071,0.5943204868154158
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1679329306804293,0.2341856459872897,0.8544152744630071,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4250009424663875,0.09364130123450731,0.9140811455847255,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.45882097118967746,0.07560018137898718,0.9140811455847255,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.12936662429305576,0.2910605758082796,0.928400954653938,0.16024340770791076
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.30947031118450086,0.13450562571833868,0.6157517899761338,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.39779875321350183,0.10150527169930755,0.8019093078758948,1.0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.17717002503035292,0.17736252933538643,0.844868735083532,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2661129995806272,0.14173827245559434,0.8520286396181382,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.19573602113950944,0.12953523142082865,0.6157517899761338,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.253739524558857,0.1450478213888192,0.6157517899761338,0.3914807302231238
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.29421012556236575,0.11463207505116484,0.8377088305489258,1.0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22943074352326506,0.10146687767983598,0.8520286396181382,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4120128393931388,0.1028378139895003,0.8830548926014319,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.13011973491985152,0.2174148119951792,0.809069212410501,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.059994634090018574,0.4714615237243815,0.5346062052505967,0.14807302231237324
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.17256392367885756,0.22876211755321757,0.8830548926014319,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.10869452665183982,0.23650037307295538,0.809069212410501,0.3914807302231238
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.29067838042463395,0.119292290712968,0.3556085918854415,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.17288259105029868,0.19001052024184018,0.7899761336515512,0.13387423935091278
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.33404636306385443,0.08310324197742441,0.8042959427207637,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2506986609112537,0.15250684821128163,0.7422434367541766,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2555299236745675,0.09549443633574094,0.6825775656324582,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.225417159254264,0.17545295933144167,0.7661097852028638,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5982971025554918,0.06964356828603303,0.26968973747016706,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.27912285859949215,0.11523711491300229,0.7899761336515512,0.3914807302231238
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4380533981397137,0.09416014543425849,0.7494033412887828,1.0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.11195656579808604,0.32466331739411497,0.8042959427207637,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4241945133643672,0.10004518831049551,0.7494033412887828,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.42891967178783164,0.07725819564872716,0.7494033412887828,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2284065634416574,0.174451808614265,0.8042959427207637,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11318752326406163,0.3135748890338105,0.477326968973747,0.15415821501014199
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.17639027695272722,0.2081029752346223,0.7899761336515512,0.3914807302231238
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5154857618815267,0.08264256206237261,0.7661097852028638,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.35446755656221196,0.1183320155509367,0.7661097852028638,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.20621687558851504,0.18450180677070388,0.8042959427207637,0.14198782961460446
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11081833797675834,0.3288154031329192,0.8042959427207637,0.14198782961460446
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.22272210685688884,0.15940838823144166,0.6443914081145585,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.25767686389875044,0.14025517690567943,0.8782816229116945,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10790686838392491,0.3240191826711944,0.6348448687350834,0.127789046653144
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16653434055177846,0.2342443065378221,0.7899761336515512,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3547453794067598,0.1176984200395685,0.8042959427207637,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.41784609631621866,0.09842937617680961,0.7422434367541766,0.797160243407708
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.39625159928010073,0.07771316975914086,0.7422434367541766,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.14319662349142784,0.19832204417422272,0.5704057279236276,0.1237322515212982
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.45834971830995613,0.09283518059270959,0.7422434367541766,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.28056529243747513,0.10515540140359525,0.7040572792362769,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4512057541775554,0.07960284755171229,0.6587112171837708,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.09967897514814426,0.3374585742667829,0.8042959427207637,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2356831834087446,0.15769821057910488,0.477326968973747,0.5943204868154158
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.10819918451490572,0.2826240508462968,0.6443914081145585,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4612955303677282,0.09229074640355842,0.7661097852028638,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3525006589775261,0.11767858486336263,0.6443914081145585,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.1018035000360956,0.3204120989530772,0.8902147971360381,0.13793103448275862
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2490881503639928,0.1644623247576969,0.8902147971360381,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2831889154856581,0.11216975966511906,0.8066825775656323,0.3914807302231238
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4583976210641036,0.09281681050672021,0.5155131264916468,0.5943204868154158
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.3139666511225058,0.13275465732674005,0.6491646778042959,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2946424857327869,0.13927304453599318,0.6491646778042959,0.5943204868154158
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.1964668014190586,0.1502645683147761,0.7159904534606205,0.797160243407708
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3012494272868313,0.13689698075743376,0.6968973747016707,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2630617281195297,0.11274412642770128,0.6968973747016707,1.0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.24547960099591604,0.14939028839779106,0.6968973747016707,0.5943204868154158
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.14195805282872057,0.2152590355297537,0.8902147971360381,1.0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.07783589552871538,0.33951543752719504,0.7159904534606205,1.0
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.08859595190114344,0.3548050769373323,0.7804295942720763,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5350537737578054,0.07475057224170456,0.5226730310262531,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2928550765584518,0.14015763218706728,0.8186157517899761,1.0
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.14230096883643892,0.26859653931028493,0.7159904534606205,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.42363974204766736,0.0818857292724237,0.5131264916467779,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.19761730871556846,0.20290894670485235,0.7804295942720763,0.12981744421906694
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.20517122631120388,0.19185537973926317,0.9021479713603817,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.43381841931341364,0.08548922525246755,0.8210023866348448,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3671160575370648,0.09400668894766857,0.8186157517899761,0.3914807302231238
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.38721157939873524,0.08535059542440172,0.7159904534606205,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.31666393549969496,0.12101188650765707,0.7804295942720763,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3594654627881718,0.10709498000367917,0.7159904534606205,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2242059065951781,0.14684507292153723,0.5226730310262531,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.13254268857115148,0.09025443368900571,0.6491646778042959,0.5943204868154158
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6373155411928737,0.0660160653040344,0.7613365155131264,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4990835808791025,0.08042741881529929,0.9045346062052504,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.061786934191675906,0.48739333693537773,0.7899761336515512,0.13387423935091278
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4815512323398346,0.08504922613732084,0.7661097852028638,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1625890890415292,0.22409075649587976,0.9045346062052504,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2701513861630606,0.1529217776180691,0.9045346062052504,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1292005754347734,0.2896319819242873,0.7422434367541766,0.09330628803245437
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.16885288097515752,0.19610045040766977,0.9045346062052504,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.27906598870205174,0.12492472138395494,0.7971360381861574,0.797160243407708
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.36013126486337654,0.11627168022855684,0.6801909307875893,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.34263377803887557,0.11707534436738318,0.7422434367541766,0.797160243407708
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.06295353914551263,0.46494893063723586,0.7661097852028638,0.077079107505071
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3783519298460591,0.10691241996437176,0.7613365155131264,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.13403692919520804,0.2012480684611249,0.29594272076372313,0.13793103448275862
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.35533586552393254,0.09616204182858434,0.5178997613365155,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15019355756979705,0.24095772217251038,0.9045346062052504,0.15010141987829617
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5379442724456409,0.07354340974877857,0.9045346062052504,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.23384561441373597,0.15209420337895013,0.7088305489260143,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.23334559236477154,0.17470461522519223,0.9140811455847255,0.797160243407708
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2610347287513487,0.14671687717558435,0.9045346062052504,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.25250947140171714,0.08340912011731505,0.7708830548926013,0.5943204868154158
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.09667924709055593,0.331335371397976,0.9140811455847255,0.15618661257606492
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1417137426849964,0.241665829114866,0.7947494033412885,0.14807302231237324
